geoname_id,subdivision_1_custom_code,subdivision_1_custom_name,subdivision_2_custom_code,subdivision_2_custom_name
"1267675","19","West Bengal","",""
"1267457","19","West Bengal","",""
"8740110","19","West Bengal","",""
"1267068","19","West Bengal","",""
"11018685","19","West Bengal","",""
"1266976","19","West Bengal","",""
"1266927","19","West Bengal","",""
"8740387","19","West Bengal","",""
"1266708","19","West Bengal","",""
"1266497","19","West Bengal","",""
"1266436","19","West Bengal","",""
"11185624","19","West Bengal","",""
"1275004","19","West Bengal","",""
"1266179","19","West Bengal","",""
"1265859","19","West Bengal","",""
"1348742","19","West Bengal","",""
"1265711","19","West Bengal","",""
"1265367","19","West Bengal","",""
"1265199","19","West Bengal","",""
"1265179","19","West Bengal","",""
"1265166","19","West Bengal","",""
"1264917","19","West Bengal","",""
"11019006","19","West Bengal","",""
"1264614","19","West Bengal","",""
"1264543","19","West Bengal","",""
"11018870","19","West Bengal","",""
"11019001","19","West Bengal","",""
"1264368","19","West Bengal","",""
"9036498","19","West Bengal","",""
"1349008","19","West Bengal","",""
"1264160","19","West Bengal","",""
"1264121","19","West Bengal","",""
"11018073","19","West Bengal","",""
"11019219","19","West Bengal","",""
"1263612","19","West Bengal","",""
"8439915","19","West Bengal","",""
"11185838","19","West Bengal","",""
"11015555","19","West Bengal","",""
"1263353","19","West Bengal","",""
"1263253","19","West Bengal","",""
"1263220","19","West Bengal","",""
"1263148","19","West Bengal","",""
"1263010","19","West Bengal","",""
"1262912","19","West Bengal","",""
"1262447","19","West Bengal","",""
"1262412","19","West Bengal","",""
"1261669","19","West Bengal","",""
"1349357","19","West Bengal","",""
"1262131","19","West Bengal","",""
"1262065","19","West Bengal","",""
"1262022","19","West Bengal","",""
"1261959","19","West Bengal","",""
"1260764","19","West Bengal","",""
"1260611","19","West Bengal","",""
"1348785","19","West Bengal","",""
"1260552","19","West Bengal","",""
"1260527","19","West Bengal","",""
"1260445","19","West Bengal","",""
"11019368","19","West Bengal","",""
"1259940","19","West Bengal","",""
"1259163","19","West Bengal","",""
"8740770","19","West Bengal","",""
"1259049","19","West Bengal","",""
"1259009","19","West Bengal","",""
"1258977","19","West Bengal","",""
"1348671","19","West Bengal","",""
"1258546","19","West Bengal","",""
"1258475","19","West Bengal","",""
"1258470","19","West Bengal","",""
"11015648","19","West Bengal","",""
"1258126","19","West Bengal","",""
"1257843","19","West Bengal","",""
"1348788","19","West Bengal","",""
"11018940","19","West Bengal","",""
"1257751","19","West Bengal","",""
"1257671","19","West Bengal","",""
"1257646","19","West Bengal","",""
"1257604","19","West Bengal","",""
"1257591","19","West Bengal","",""
"1257466","19","West Bengal","",""
"1257322","19","West Bengal","",""
"1256821","19","West Bengal","",""
"1256422","19","West Bengal","",""
"1256640","19","West Bengal","",""
"1256639","19","West Bengal","",""
"1256409","19","West Bengal","",""
"1256525","19","West Bengal","",""
"1256235","19","West Bengal","",""
"1256124","19","West Bengal","",""
"1255986","19","West Bengal","",""
"1255955","19","West Bengal","",""
"1349213","19","West Bengal","",""
"1255792","19","West Bengal","",""
"1348562","19","West Bengal","",""
"11018389","19","West Bengal","",""
"1255280","19","West Bengal","",""
"1255046","19","West Bengal","",""
"1254982","19","West Bengal","",""
"11019377","19","West Bengal","",""
"1254912","19","West Bengal","",""
"9795646","19","West Bengal","",""
"1254192","19","West Bengal","",""
"1254131","19","West Bengal","",""
"1253880","19","West Bengal","",""
"1253627","19","West Bengal","",""
"1444365","20","Jharkhand","",""
"11629599","20","Jharkhand","",""
"10834851","20","Jharkhand","",""
"11015915","20","Jharkhand","",""
"11016900","20","Jharkhand","",""
"11639741","20","Jharkhand","",""
"8439884","20","Jharkhand","",""
"11624853","20","Jharkhand","",""
"11687645","20","Jharkhand","",""
"11625372","20","Jharkhand","",""
"1277415","20","Jharkhand","",""
"11627216","20","Jharkhand","",""
"11723502","20","Jharkhand","",""
"1277227","20","Jharkhand","",""
"11626521","20","Jharkhand","",""
"10841744","20","Jharkhand","",""
"11017791","20","Jharkhand","",""
"11463974","20","Jharkhand","",""
"10516582","20","Jharkhand","",""
"1275362","20","Jharkhand","",""
"11624674","20","Jharkhand","",""
"1274928","20","Jharkhand","",""
"11016379","20","Jharkhand","",""
"11637180","20","Jharkhand","",""
"11184827","20","Jharkhand","",""
"11017960","20","Jharkhand","",""
"10839919","20","Jharkhand","",""
"1270827","20","Jharkhand","",""
"11630666","20","Jharkhand","",""
"11463965","20","Jharkhand","",""
"11016878","20","Jharkhand","",""
"11689410","20","Jharkhand","",""
"1270164","20","Jharkhand","",""
"11625245","20","Jharkhand","",""
"1268775","20","Jharkhand","",""
"11690902","20","Jharkhand","",""
"1268116","20","Jharkhand","",""
"11633485","20","Jharkhand","",""
"1266414","20","Jharkhand","",""
"1265687","20","Jharkhand","",""
"9161141","20","Jharkhand","",""
"1273626","20","Jharkhand","",""
"11185839","20","Jharkhand","",""
"11626335","20","Jharkhand","",""
"11625475","20","Jharkhand","",""
"11628547","20","Jharkhand","",""
"10523159","20","Jharkhand","",""
"1260134","20","Jharkhand","",""
"11637221","20","Jharkhand","",""
"11127930","20","Jharkhand","",""
"11633489","20","Jharkhand","",""
"11016984","20","Jharkhand","",""
"1258248","20","Jharkhand","",""
"10881772","20","Jharkhand","",""
"11642148","20","Jharkhand","",""
"1271493","20","Jharkhand","2001","Garhwa"
"1260458","20","Jharkhand","2002","Palamu"
"1274536","20","Jharkhand","2003","Chatra"
"1272421","20","Jharkhand","2005","Koderma"
"1271175","20","Jharkhand","2006","Giridih"
"1273241","20","Jharkhand","2007","Deoghar"
"1271113","20","Jharkhand","2008","Godda"
"1276961","20","Jharkhand","2009","Sahibganj"
"1257794","20","Jharkhand","2009","Sahibganj"
"11018538","20","Jharkhand","2010","Pakur"
"1260824","20","Jharkhand","2010","Pakur"
"1272237","20","Jharkhand","2011","Dumka"
"1272979","20","Jharkhand","2012","Dhanbad"
"1268988","20","Jharkhand","2012","Dhanbad"
"1274553","20","Jharkhand","2013","Bokaro"
"1278599","20","Jharkhand","2014","Ranchi"
"1276431","20","Jharkhand","2014","Ranchi"
"1268032","20","Jharkhand","2014","Ranchi"
"1258526","20","Jharkhand","2014","Ranchi"
"1264839","20","Jharkhand","2015","Lohardaga"
"1270722","20","Jharkhand","2016","Gumla"
"1268240","20","Jharkhand","2016","Gumla"
"1274890","20","Jharkhand","2017","Paschimi  Singhbhum"
"1269592","20","Jharkhand","2017","Paschimi  Singhbhum"
"1274881","20","Jharkhand","2018","Purbi Singhbhum"
"1269300","20","Jharkhand","2018","Purbi Singhbhum"
"1269298","20","Jharkhand","2019","Jamtara"
"1271750","20","Jharkhand","2020","Saraikella- Kharsawan"
"1266293","20","Jharkhand","2021","Simdega"
"1277512","20","Jharkhand","2022","Latehar"
"1265025","20","Jharkhand","2022","Latehar"
"1266622","20","Jharkhand","2023","Khunti"
"11638196","20","Jharkhand","2024","Ramgarh"
"1260063","20","Jharkhand","2024","Ramgarh"
"1258686","20","Jharkhand","2024","Ramgarh"
"1261029","21","Odisha","",""
"1278593","21","Odisha","",""
"1278167","21","Odisha","",""
"11733637","21","Odisha","",""
"10781132","21","Odisha","",""
"11738895","21","Odisha","",""
"1277599","21","Odisha","",""
"10777518","21","Odisha","",""
"11720584","21","Odisha","",""
"1277078","21","Odisha","",""
"10757557","21","Odisha","",""
"10756443","21","Odisha","",""
"10282656","21","Odisha","",""
"11720940","21","Odisha","",""
"1277344","21","Odisha","",""
"1274533","21","Odisha","",""
"9884969","21","Odisha","",""
"1272176","21","Odisha","",""
"1268790","21","Odisha","",""
"1268610","21","Odisha","",""
"11721392","21","Odisha","",""
"11185522","21","Odisha","",""
"10784118","21","Odisha","",""
"8741086","21","Odisha","",""
"1264075","21","Odisha","",""
"1260940","21","Odisha","",""
"1260303","21","Odisha","",""
"10777835","21","Odisha","",""
"10780422","21","Odisha","",""
"11720301","21","Odisha","",""
"8741053","21","Odisha","",""
"1257623","21","Odisha","",""
"11184447","21","Odisha","",""
"11646344","21","Odisha","",""
"11740592","21","Odisha","",""
"1255763","21","Odisha","",""
"11740521","21","Odisha","",""
"1255537","21","Odisha","",""
"1253704","21","Odisha","",""
"1276988","21","Odisha","2101","BARGARH"
"1275194","21","Odisha","2102","JHARSUGUDA"
"1268977","21","Odisha","2102","JHARSUGUDA"
"1275050","21","Odisha","2103","SAMBALPUR"
"1257542","21","Odisha","2103","SAMBALPUR"
"1273246","21","Odisha","2104","DEOGARH"
"1258315","21","Odisha","2105","SUNDERGARH"
"1255437","21","Odisha","2105","SUNDERGARH"
"10282670","21","Odisha","2105","SUNDERGARH"
"11738338","21","Odisha","2106","KEONJHAR"
"1273673","21","Odisha","2106","KEONJHAR"
"9063948","21","Odisha","2106","KEONJHAR"
"1267267","21","Odisha","2106","KEONJHAR"
"1276942","21","Odisha","2107","MAYURBHANJ"
"1267917","21","Odisha","2107","MAYURBHANJ"
"1267842","21","Odisha","2107","MAYURBHANJ"
"1253979","21","Odisha","2107","MAYURBHANJ"
"1269413","21","Odisha","2108","BALASORE"
"1255705","21","Odisha","2108","BALASORE"
"1276325","21","Odisha","2109","BHADRAK"
"1274761","21","Odisha","2109","BHADRAK"
"1267283","21","Odisha","2110","KENDRAPARA"
"1269581","21","Odisha","2111","JAGATSINGHPUR"
"1260393","21","Odisha","2111","JAGATSINGHPUR"
"1277273","21","Odisha","2112","CUTTACK"
"1273780","21","Odisha","2112","CUTTACK"
"1269584","21","Odisha","2112","CUTTACK"
"11740787","21","Odisha","2113","JAJPUR"
"1275818","21","Odisha","2114","DHENKANAL"
"1272780","21","Odisha","2114","DHENKANAL"
"1255143","21","Odisha","2115","ANGUL"
"1261580","21","Odisha","2116","NAYAGARH"
"1277585","21","Odisha","2117","KHURDHA"
"1277514","21","Odisha","2117","KHURDHA"
"1277426","21","Odisha","2117","KHURDHA"
"1275817","21","Odisha","2117","KHURDHA"
"1269154","21","Odisha","2117","KHURDHA"
"1267056","21","Odisha","2117","KHURDHA"
"1266616","21","Odisha","2117","KHURDHA"
"1266220","21","Odisha","2118","PURI"
"1261375","21","Odisha","2118","PURI"
"1259592","21","Odisha","2118","PURI"
"1259184","21","Odisha","2118","PURI"
"1276159","21","Odisha","2119","GANJAM"
"1275198","21","Odisha","2119","GANJAM"
"1275132","21","Odisha","2119","GANJAM"
"1272634","21","Odisha","2119","GANJAM"
"1271621","21","Odisha","2119","GANJAM"
"1270961","21","Odisha","2119","GANJAM"
"1266422","21","Odisha","2119","GANJAM"
"1259446","21","Odisha","2119","GANJAM"
"11720605","21","Odisha","2119","GANJAM"
"9031033","21","Odisha","2119","GANJAM"
"1262926","21","Odisha","2120","GAJAPATI"
"1277368","21","Odisha","2121","KANDHAMAL"
"1259756","21","Odisha","2121","KANDHAMAL"
"1277643","21","Odisha","2124","BOLANGIR"
"1267978","21","Odisha","2124","BOLANGIR"
"1260082","21","Odisha","2124","BOLANGIR"
"1254304","21","Odisha","2124","BOLANGIR"
"11733784","21","Odisha","2125","NUAPADA"
"1276023","21","Odisha","2126","KALAHANDI"
"1267222","21","Odisha","2126","KALAHANDI"
"1265083","21","Odisha","2126","KALAHANDI"
"1270667","21","Odisha","2127","RAYAGADA"
"1258289","21","Odisha","2127","RAYAGADA"
"1269092","21","Odisha","2129","KORAPUT"
"1266128","21","Odisha","2129","KORAPUT"
"1266093","21","Odisha","2130","MALKANGIRI"
"1444364","22","Chhattisgarh","",""
"1279381","22","Chhattisgarh","",""
"10673345","22","Chhattisgarh","",""
"10364412","22","Chhattisgarh","",""
"1266118","22","Chhattisgarh","",""
"10447512","22","Chhattisgarh","",""
"1277769","22","Chhattisgarh","2201","Koriya"
"11185818","22","Chhattisgarh","2201","Koriya"
"1278827","22","Chhattisgarh","2202","Surguja"
"1277031","22","Chhattisgarh","2202","Surguja"
"10707209","22","Chhattisgarh","2202","Surguja"
"1277875","22","Chhattisgarh","2203","Jashpur"
"1269177","22","Chhattisgarh","2203","Jashpur"
"1265583","22","Chhattisgarh","2203","Jashpur"
"1260141","22","Chhattisgarh","2203","Jashpur"
"1277088","22","Chhattisgarh","2204","Raigarh"
"1271361","22","Chhattisgarh","2204","Raigarh"
"10746989","22","Chhattisgarh","2204","Raigarh"
"1259005","22","Chhattisgarh","2204","Raigarh"
"1257242","22","Chhattisgarh","2204","Raigarh"
"10704623","22","Chhattisgarh","2205","Korba"
"10707162","22","Chhattisgarh","2205","Korba"
"1267517","22","Chhattisgarh","2205","Korba"
"1266122","22","Chhattisgarh","2205","Korba"
"10443734","22","Chhattisgarh","2205","Korba"
"1279144","22","Chhattisgarh","2206","Janjgir- Champa"
"10736525","22","Chhattisgarh","2206","Janjgir- Champa"
"10708228","22","Chhattisgarh","2206","Janjgir- Champa"
"1274837","22","Chhattisgarh","2206","Janjgir- Champa"
"1269536","22","Chhattisgarh","2206","Janjgir- Champa"
"1269239","22","Chhattisgarh","2206","Janjgir- Champa"
"1260621","22","Chhattisgarh","2206","Janjgir- Champa"
"1257673","22","Chhattisgarh","2206","Janjgir- Champa"
"10704798","22","Chhattisgarh","2207","Bilaspur"
"1275637","22","Chhattisgarh","2207","Bilaspur"
"1255212","22","Chhattisgarh","2207","Bilaspur"
"1267369","22","Chhattisgarh","2208","Kawardha"
"1260556","22","Chhattisgarh","2208","Kawardha"
"1278162","22","Chhattisgarh","2209","Rajnandgaon"
"1274278","22","Chhattisgarh","2209","Rajnandgaon"
"10719200","22","Chhattisgarh","2209","Rajnandgaon"
"1272400","22","Chhattisgarh","2209","Rajnandgaon"
"1272396","22","Chhattisgarh","2209","Rajnandgaon"
"1271734","22","Chhattisgarh","2209","Rajnandgaon"
"1267174","22","Chhattisgarh","2209","Rajnandgaon"
"10447536","22","Chhattisgarh","2210","Durg"
"10447916","22","Chhattisgarh","2210","Durg"
"1278392","22","Chhattisgarh","2210","Durg"
"10448152","22","Chhattisgarh","2210","Durg"
"10694520","22","Chhattisgarh","2210","Durg"
"10447218","22","Chhattisgarh","2210","Durg"
"1272181","22","Chhattisgarh","2210","Durg"
"10448100","22","Chhattisgarh","2210","Durg"
"10693685","22","Chhattisgarh","2210","Durg"
"1278458","22","Chhattisgarh","2211","Raipur"
"10448332","22","Chhattisgarh","2211","Raipur"
"1275649","22","Chhattisgarh","2211","Raipur"
"10448297","22","Chhattisgarh","2211","Raipur"
"10448042","22","Chhattisgarh","2211","Raipur"
"10709041","22","Chhattisgarh","2211","Raipur"
"10448305","22","Chhattisgarh","2211","Raipur"
"11154389","22","Chhattisgarh","2211","Raipur"
"1258980","22","Chhattisgarh","2211","Raipur"
"1254484","22","Chhattisgarh","2211","Raipur"
"10736780","22","Chhattisgarh","2212","Mahasamund"
"1264414","22","Chhattisgarh","2212","Mahasamund"
"1257259","22","Chhattisgarh","2212","Mahasamund"
"1272997","22","Chhattisgarh","2213","Dhamtari"
"1265472","22","Chhattisgarh","2213","Dhamtari"
"1278530","22","Chhattisgarh","2214","Kanker"
"1333553","22","Chhattisgarh","2214","Kanker"
"1268031","22","Chhattisgarh","2214","Kanker"
"1276738","22","Chhattisgarh","2215","Bastar"
"1269578","22","Chhattisgarh","2215","Bastar"
"10781410","22","Chhattisgarh","2216","Dantewada"
"1271215","22","Chhattisgarh","2216","Dantewada"
"8581647","22","Chhattisgarh","2216","Dantewada"
"1267221","22","Chhattisgarh","2217","Kondagaon"
"1266216","22","Chhattisgarh","2217","Kondagaon"
"1261870","22","Chhattisgarh","2218","Narayanpur"
"10444537","22","Chhattisgarh","2218","Narayanpur"
"1262484","22","Chhattisgarh","2219","Mungeli"
"1275700","22","Chhattisgarh","2220","Bijapur"
"1266051","22","Chhattisgarh","2220","Bijapur"
"1264757","22","Chhattisgarh","2220","Bijapur"
"1259924","22","Chhattisgarh","2220","Bijapur"
"10673240","22","Chhattisgarh","2220","Bijapur"
"1255531","22","Chhattisgarh","2221","Sukma"
"1333526","22","Chhattisgarh","2222","Balod"
"10444167","22","Chhattisgarh","2223","Bemetara"
"1277535","22","Chhattisgarh","2224","Baloda Bazar"
"1277530","22","Chhattisgarh","2224","Baloda Bazar"
"10729016","22","Chhattisgarh","2224","Baloda Bazar"
"1271534","22","Chhattisgarh","2225","Gariaband"
"1258857","22","Chhattisgarh","2225","gariaband"
"1258731","22","Chhattisgarh","2226","Balrampur"
"1255381","22","Chhattisgarh","2227","Surajpur"
"1264542","23","Madhya Pradesh","",""
"10458112","23","Madhya Pradesh","",""
"1279299","23","Madhya Pradesh","",""
"10747661","23","Madhya Pradesh","",""
"1279110","23","Madhya Pradesh","",""
"1279072","23","Madhya Pradesh","",""
"1278964","23","Madhya Pradesh","",""
"10465395","23","Madhya Pradesh","",""
"1278923","23","Madhya Pradesh","",""
"1278905","23","Madhya Pradesh","",""
"1278889","23","Madhya Pradesh","",""
"10689601","23","Madhya Pradesh","",""
"1278868","23","Madhya Pradesh","",""
"10496670","23","Madhya Pradesh","",""
"1278588","23","Madhya Pradesh","",""
"10501006","23","Madhya Pradesh","",""
"1278508","23","Madhya Pradesh","",""
"1278365","23","Madhya Pradesh","",""
"1278297","23","Madhya Pradesh","",""
"1278294","23","Madhya Pradesh","",""
"1278041","23","Madhya Pradesh","",""
"10674971","23","Madhya Pradesh","",""
"10801557","23","Madhya Pradesh","",""
"1277970","23","Madhya Pradesh","",""
"10535317","23","Madhya Pradesh","",""
"1277874","23","Madhya Pradesh","",""
"10480447","23","Madhya Pradesh","",""
"10495555","23","Madhya Pradesh","",""
"1277661","23","Madhya Pradesh","",""
"1277482","23","Madhya Pradesh","",""
"1277398","23","Madhya Pradesh","",""
"10209570","23","Madhya Pradesh","",""
"1277005","23","Madhya Pradesh","",""
"10191153","23","Madhya Pradesh","",""
"1276956","23","Madhya Pradesh","",""
"1276897","23","Madhya Pradesh","",""
"1276871","23","Madhya Pradesh","",""
"1276817","23","Madhya Pradesh","",""
"1276810","23","Madhya Pradesh","",""
"10676931","23","Madhya Pradesh","",""
"1276752","23","Madhya Pradesh","",""
"1276455","23","Madhya Pradesh","",""
"1276449","23","Madhya Pradesh","",""
"1276389","23","Madhya Pradesh","",""
"1276374","23","Madhya Pradesh","",""
"1275978","23","Madhya Pradesh","",""
"1275926","23","Madhya Pradesh","",""
"1275841","23","Madhya Pradesh","",""
"1275762","23","Madhya Pradesh","",""
"10687036","23","Madhya Pradesh","",""
"10548449","23","Madhya Pradesh","",""
"7005110","23","Madhya Pradesh","",""
"1275068","23","Madhya Pradesh","",""
"1275066","23","Madhya Pradesh","",""
"1274755","23","Madhya Pradesh","",""
"10465583","23","Madhya Pradesh","",""
"1274337","23","Madhya Pradesh","",""
"1274304","23","Madhya Pradesh","",""
"1273751","23","Madhya Pradesh","",""
"1273587","23","Madhya Pradesh","",""
"1273403","23","Madhya Pradesh","",""
"10532476","23","Madhya Pradesh","",""
"1273066","23","Madhya Pradesh","",""
"6991477","23","Madhya Pradesh","",""
"1273006","23","Madhya Pradesh","",""
"10808438","23","Madhya Pradesh","",""
"1272892","23","Madhya Pradesh","",""
"1272540","23","Madhya Pradesh","",""
"1271847","23","Madhya Pradesh","",""
"1271563","23","Madhya Pradesh","",""
"1271449","23","Madhya Pradesh","",""
"10535216","23","Madhya Pradesh","",""
"1271083","23","Madhya Pradesh","",""
"10509171","23","Madhya Pradesh","",""
"10492949","23","Madhya Pradesh","",""
"1270711","23","Madhya Pradesh","",""
"1270583","23","Madhya Pradesh","",""
"1270588","23","Madhya Pradesh","",""
"1270375","23","Madhya Pradesh","",""
"1269939","23","Madhya Pradesh","",""
"1269743","23","Madhya Pradesh","",""
"1269653","23","Madhya Pradesh","",""
"1269633","23","Madhya Pradesh","",""
"10210839","23","Madhya Pradesh","",""
"6991561","23","Madhya Pradesh","",""
"1269217","23","Madhya Pradesh","",""
"1269053","23","Madhya Pradesh","",""
"8740793","23","Madhya Pradesh","",""
"1268875","23","Madhya Pradesh","",""
"1268007","23","Madhya Pradesh","",""
"10687277","23","Madhya Pradesh","",""
"1267794","23","Madhya Pradesh","",""
"1267786","23","Madhya Pradesh","",""
"1267558","23","Madhya Pradesh","",""
"1267203","23","Madhya Pradesh","",""
"1267031","23","Madhya Pradesh","",""
"1266931","23","Madhya Pradesh","",""
"1266928","23","Madhya Pradesh","",""
"1266847","23","Madhya Pradesh","",""
"1266710","23","Madhya Pradesh","",""
"1266620","23","Madhya Pradesh","",""
"1266487","23","Madhya Pradesh","",""
"10839260","23","Madhya Pradesh","",""
"1265964","23","Madhya Pradesh","",""
"1265752","23","Madhya Pradesh","",""
"1265529","23","Madhya Pradesh","",""
"1265311","23","Madhya Pradesh","",""
"1265084","23","Madhya Pradesh","",""
"1264653","23","Madhya Pradesh","",""
"1264385","23","Madhya Pradesh","",""
"1264317","23","Madhya Pradesh","",""
"1264020","23","Madhya Pradesh","",""
"1263949","23","Madhya Pradesh","",""
"1263940","23","Madhya Pradesh","",""
"7279752","23","Madhya Pradesh","",""
"1263852","23","Madhya Pradesh","",""
"1263850","23","Madhya Pradesh","",""
"1263834","23","Madhya Pradesh","",""
"10431706","23","Madhya Pradesh","",""
"1263080","23","Madhya Pradesh","",""
"1262771","23","Madhya Pradesh","",""
"1262534","23","Madhya Pradesh","",""
"1262504","23","Madhya Pradesh","",""
"1262395","23","Madhya Pradesh","",""
"1262209","23","Madhya Pradesh","",""
"1262187","23","Madhya Pradesh","",""
"1262116","23","Madhya Pradesh","",""
"1261754","23","Madhya Pradesh","",""
"1261752","23","Madhya Pradesh","",""
"10533092","23","Madhya Pradesh","",""
"1261721","23","Madhya Pradesh","",""
"1261645","23","Madhya Pradesh","",""
"1261164","23","Madhya Pradesh","",""
"1260548","23","Madhya Pradesh","",""
"1260543","23","Madhya Pradesh","",""
"1260454","23","Madhya Pradesh","",""
"1260447","23","Madhya Pradesh","",""
"1260368","23","Madhya Pradesh","",""
"1259840","23","Madhya Pradesh","",""
"10209627","23","Madhya Pradesh","",""
"10687021","23","Madhya Pradesh","",""
"1259388","23","Madhya Pradesh","",""
"1259034","23","Madhya Pradesh","",""
"1258978","23","Madhya Pradesh","",""
"1258952","23","Madhya Pradesh","",""
"1258876","23","Madhya Pradesh","",""
"1258815","23","Madhya Pradesh","",""
"1258342","23","Madhya Pradesh","",""
"1258247","23","Madhya Pradesh","",""
"1258182","23","Madhya Pradesh","",""
"1257928","23","Madhya Pradesh","",""
"1257847","23","Madhya Pradesh","",""
"1257481","23","Madhya Pradesh","",""
"1257237","23","Madhya Pradesh","",""
"1256090","23","Madhya Pradesh","",""
"1257022","23","Madhya Pradesh","",""
"1256990","23","Madhya Pradesh","",""
"1257845","23","Madhya Pradesh","",""
"1256974","23","Madhya Pradesh","",""
"1256913","23","Madhya Pradesh","",""
"10508992","23","Madhya Pradesh","",""
"1256854","23","Madhya Pradesh","",""
"1256826","23","Madhya Pradesh","",""
"1256823","23","Madhya Pradesh","",""
"1256739","23","Madhya Pradesh","",""
"1256693","23","Madhya Pradesh","",""
"1256593","23","Madhya Pradesh","",""
"10703929","23","Madhya Pradesh","",""
"1256451","23","Madhya Pradesh","",""
"1256418","23","Madhya Pradesh","",""
"1256369","23","Madhya Pradesh","",""
"1256340","23","Madhya Pradesh","",""
"10694650","23","Madhya Pradesh","",""
"1256064","23","Madhya Pradesh","",""
"10431606","23","Madhya Pradesh","",""
"1255981","23","Madhya Pradesh","",""
"8740796","23","Madhya Pradesh","",""
"1255301","23","Madhya Pradesh","",""
"1255285","23","Madhya Pradesh","",""
"1254751","23","Madhya Pradesh","",""
"1254534","23","Madhya Pradesh","",""
"10505989","23","Madhya Pradesh","",""
"1253984","23","Madhya Pradesh","",""
"1253914","23","Madhya Pradesh","",""
"1253898","23","Madhya Pradesh","",""
"1253863","23","Madhya Pradesh","",""
"1253200","23","Madhya Pradesh","",""
"8432861","23","Madhya Pradesh","",""
"1252669","23","Madhya Pradesh","",""
"1270770","24","Gujarat","",""
"11184109","24","Gujarat","",""
"1279373","24","Gujarat","",""
"11184121","24","Gujarat","",""
"10807934","24","Gujarat","",""
"1278742","24","Gujarat","",""
"1278723","24","Gujarat","",""
"10826391","24","Gujarat","",""
"10802611","24","Gujarat","",""
"11184255","24","Gujarat","",""
"1277610","24","Gujarat","",""
"1277202","24","Gujarat","",""
"1277012","24","Gujarat","",""
"1276732","24","Gujarat","",""
"1276452","24","Gujarat","",""
"1276375","24","Gujarat","",""
"10693106","24","Gujarat","",""
"1276074","24","Gujarat","",""
"1275811","24","Gujarat","",""
"10807940","24","Gujarat","",""
"10739914","24","Gujarat","",""
"11186351","24","Gujarat","",""
"10692167","24","Gujarat","",""
"10692195","24","Gujarat","",""
"10808182","24","Gujarat","",""
"1273703","24","Gujarat","",""
"1273593","24","Gujarat","",""
"8593729","24","Gujarat","",""
"10919783","24","Gujarat","",""
"1273104","24","Gujarat","",""
"1272855","24","Gujarat","",""
"1272816","24","Gujarat","",""
"1272765","24","Gujarat","",""
"1272699","24","Gujarat","",""
"10692208","24","Gujarat","",""
"1273687","24","Gujarat","",""
"1272195","24","Gujarat","",""
"1272140","24","Gujarat","",""
"10800648","24","Gujarat","",""
"1271839","24","Gujarat","",""
"6417339","24","Gujarat","",""
"1271722","24","Gujarat","",""
"1271533","24","Gujarat","",""
"10693114","24","Gujarat","",""
"9072803","24","Gujarat","",""
"11185363","24","Gujarat","",""
"1270343","24","Gujarat","",""
"11185501","24","Gujarat","",""
"1269070","24","Gujarat","",""
"9072777","24","Gujarat","",""
"1268211","24","Gujarat","",""
"1268004","24","Gujarat","",""
"1267939","24","Gujarat","",""
"1267370","24","Gujarat","",""
"1266774","24","Gujarat","",""
"1266769","24","Gujarat","",""
"11524813","24","Gujarat","",""
"1266445","24","Gujarat","",""
"1266136","24","Gujarat","",""
"1266087","24","Gujarat","",""
"1265997","24","Gujarat","",""
"1265415","24","Gujarat","",""
"1265018","24","Gujarat","",""
"1264908","24","Gujarat","",""
"1264907","24","Gujarat","",""
"11185792","24","Gujarat","",""
"1263918","24","Gujarat","",""
"1263375","24","Gujarat","",""
"11185841","24","Gujarat","",""
"1263142","24","Gujarat","",""
"10807866","24","Gujarat","",""
"11184660","24","Gujarat","",""
"1261410","24","Gujarat","",""
"1261286","24","Gujarat","",""
"1260933","24","Gujarat","",""
"1259573","24","Gujarat","",""
"8541964","24","Gujarat","",""
"10808020","24","Gujarat","",""
"11184470","24","Gujarat","",""
"1257524","24","Gujarat","",""
"11184448","24","Gujarat","",""
"1257026","24","Gujarat","",""
"1256929","24","Gujarat","",""
"1256382","24","Gujarat","",""
"1256333","24","Gujarat","",""
"1255364","24","Gujarat","",""
"10801171","24","Gujarat","",""
"1254675","24","Gujarat","",""
"1254624","24","Gujarat","",""
"1252926","24","Gujarat","",""
"1253512","24","Gujarat","",""
"1253482","24","Gujarat","",""
"1253473","24","Gujarat","",""
"7279741","24","Gujarat","",""
"1253411","24","Gujarat","",""
"11186258","24","Gujarat","",""
"1253115","24","Gujarat","",""
"1253105","24","Gujarat","",""
"1253024","24","Gujarat","",""
"1278573","24","Gujarat","2401","KACHCHH"
"1276370","24","Gujarat","2401","KACHCHH"
"1275812","24","Gujarat","2401","KACHCHH"
"1271717","24","Gujarat","2401","KACHCHH"
"1263826","24","Gujarat","2401","KACHCHH"
"1262497","24","Gujarat","2401","KACHCHH"
"11071413","24","Gujarat","2401","KACHCHH"
"1258406","24","Gujarat","2401","KACHCHH"
"1272513","24","Gujarat","2402","BANASKANTHA"
"1272962","24","Gujarat","2402","BANASKANTHA"
"1272488","24","Gujarat","2402","BANASKANTHA"
"1260777","24","Gujarat","2402","BANASKANTHA"
"1254640","24","Gujarat","2402","BANASKANTHA"
"1254638","24","Gujarat","2402","BANASKANTHA"
"1253347","24","Gujarat","2402","BANASKANTHA"
